Series Description,SPOT EXCHANGE RATE - EURO AREA ,"UNITED KINGDOM -- SPOT EXCHANGE RATE, US$/POUND (1/RXI_N.B.UK)",SPOT EXCHANGE RATE - BRAZIL ,"CHINA -- SPOT EXCHANGE RATE, YUAN/US$ P.R. ","DENMARK -- SPOT EXCHANGE RATE, KRONER/US$ ","INDIA -- SPOT EXCHANGE RATE, RUPEES/US$ ","JAPAN -- SPOT EXCHANGE RATE, YEN/US$ ","KOREA -- SPOT EXCHANGE RATE, WON/US$ ","MALAYSIA -- SPOT EXCHANGE RATE, RINGGIT/US$ ","MEXICO -- SPOT EXCHANGE RATE, PESOS/US$ ","NORWAY -- SPOT EXCHANGE RATE, KRONER/US$ ","SWEDEN -- SPOT EXCHANGE RATE, KRONOR/US$ ","SOUTH AFRICA -- SPOT EXCHANGE RATE, RAND/$US","SINGAPORE -- SPOT EXCHANGE RATE, SINGAPORE $/US$ ","SWITZERLAND -- SPOT EXCHANGE RATE, FRANCS/US$ ","TAIWAN -- SPOT EXCHANGE RATE, NT$/US$ ","THAILAND -- SPOT EXCHANGE RATE, BAHT/US$ ",SPOT EXCHANGE RATE - VENEZUELA ,Nominal Broad Dollar Index ,Nominal Major Currencies Dollar Index ,Nominal Other Important Trading Partners Dollar Index ,AUSTRALIA -- SPOT EXCHANGE RATE US$/AU$ (RECIPROCAL OF RXI_N.B.AL),"NEW ZEALAND -- SPOT EXCHANGE RATE, US$/NZ$ RECIPROCAL OF RXI_N.B.NZ ","CANADA -- SPOT EXCHANGE RATE, CANADIAN $/US$ ","HONG KONG -- SPOT EXCHANGE RATE, HK$/US$ ","SRI LANKA -- SPOT EXCHANGE RATE, RUPEES/US$ "
2002-03-13,0.8770,1.4157,2.3475,8.2800,8.4730,48.7400,129.4300,1320.5000,3.8000,9.1115,8.8540,10.4075,11.6350,1.8248,1.6739,34.9800,43.3200,0.9010,128.9180,111.0886,137.6862,0.5200,0.4295,1.5935,7.7999,94.7000
2002-03-14,0.8816,1.4200,2.3445,8.2774,8.4335,48.7700,128.9400,1320.5000,3.8000,9.1140,8.7920,10.3600,11.6912,1.8218,1.6595,34.9800,43.2300,0.9210,128.7004,110.7437,137.6938,0.5229,0.4300,1.5943,7.7998,94.8200
2002-03-15,0.8823,1.4238,2.3480,8.2780,8.4280,48.7300,129.1000,1322.8000,3.8000,9.0850,8.7980,10.3370,11.9060,1.8217,1.6596,34.9900,43.2700,0.9233,128.5325,110.5295,137.6206,0.5257,0.4367,1.5863,7.7996,94.9500
2002-03-18,0.8826,1.4256,2.3450,8.2773,8.4200,48.7400,131.2700,1325.5000,3.8000,9.0725,8.7660,10.2850,11.9500,1.8275,1.6585,35.0300,43.4400,0.9280,128.7682,110.9036,137.6116,0.5245,0.4355,1.5880,7.7994,94.9500
2002-03-19,0.8805,1.4213,2.3400,8.2775,8.4430,48.7600,132.3000,1326.5000,3.8000,9.0720,8.7830,10.2650,11.6600,1.8304,1.6622,35.0500,43.4800,0.9110,128.9316,111.1272,137.6602,0.5235,0.4335,1.5842,7.7994,94.9500
2002-03-20,0.8836,1.4260,2.3370,8.2774,8.4155,48.7600,131.6000,1325.8000,3.8000,9.0720,8.7390,10.2090,11.6750,1.8276,1.6568,35.0500,43.3500,0.8713,128.6233,110.6830,137.6026,0.5308,0.4413,1.5793,7.7997,95.0500
2002-03-21,0.8836,1.4287,2.3490,8.2772,8.4130,48.7800,131.8600,1326.8000,3.8000,9.0630,8.7200,10.1975,11.5000,1.8287,1.6555,35.0400,43.3300,0.8713,128.6272,110.7268,137.5452,0.5322,0.4408,1.5808,7.7998,95.4000
2002-03-22,0.8791,1.4263,2.3570,8.2770,8.4565,48.8000,132.8800,1328.4000,3.8000,9.0380,8.7640,10.2550,11.4700,1.8335,1.6623,35.0400,43.4100,0.8913,128.8900,111.0440,137.6877,0.5326,0.4397,1.5767,7.7997,95.5000
2002-03-25,0.8768,1.4255,2.3630,8.2769,8.4800,48.8000,133.4600,1331.5000,3.8000,9.0200,8.8030,10.2765,11.5500,1.8395,1.6660,35.0500,43.4000,0.8913,129.2588,111.4575,137.9361,0.5305,0.4387,1.5858,7.7998,95.5000
2002-03-26,0.8767,1.4270,2.3430,8.2771,8.4785,48.7800,132.7800,1329.3000,3.8000,9.0310,8.7925,10.2760,11.4900,1.8490,1.6690,35.0400,43.3400,0.8800,129.1882,111.4896,137.7196,0.5287,0.4365,1.5925,7.7994,95.5000
2002-03-27,0.8726,1.4238,2.3290,8.2772,8.5190,48.8300,132.6100,1331.5000,3.8000,9.0175,8.8370,10.3510,11.4800,1.8426,1.6786,35.0200,43.3600,0.8910,129.2910,111.7266,137.6050,0.5275,0.4355,1.5938,7.7993,95.7500
2002-03-28,0.8711,1.4242,2.3250,8.2774,8.5350,48.8300,132.6100,1327.0000,3.8000,9.0120,8.8450,10.3720,11.3350,1.8437,1.6850,35.0100,43.5400,0.9210,129.3713,111.7781,137.7175,0.5336,0.4406,1.5940,7.7999,95.7500
2002-03-29,0.8717,1.4250,2.3260,8.2774,8.5285,48.8300,132.7000,1325.9000,3.8000,9.0005,8.8530,10.3630,11.3800,1.8425,1.6820,35.0000,43.6000,0.9210,129.3742,111.7934,137.7012,0.5333,0.4405,1.5958,7.8000,95.7500
2002-04-01,0.8806,1.4407,2.3250,8.2780,8.4870,48.8300,133.3200,1327.5000,3.8000,9.0140,8.7450,10.2370,11.3600,1.8468,1.6607,35.0000,43.6400,0.9210,129.1687,111.4062,137.7999,0.5347,0.4427,1.5995,7.7996,95.7500
2002-04-02,0.8782,1.4358,2.2990,8.2772,8.4660,48.8500,133.4000,1329.0000,3.8000,9.0020,8.7550,10.2810,11.2100,1.8472,1.6655,35.0100,43.7900,0.9210,129.1546,111.4494,137.7008,0.5347,0.4420,1.5934,7.7996,95.7500
2002-04-03,0.8804,1.4350,2.3100,8.2773,8.4440,48.9100,132.6500,1329.0000,3.8000,9.0400,8.6920,10.3020,11.1400,1.8423,1.6607,35.0000,43.6800,0.9013,129.0313,111.1559,137.8537,0.5314,0.4394,1.5890,7.7997,96.0500
2002-04-04,0.8779,1.4349,2.3060,8.2771,8.4725,48.9200,132.3000,1330.5000,3.8000,9.0475,8.7150,10.3250,11.2400,1.8418,1.6654,35.0000,43.6300,0.8860,129.0652,111.3046,137.7082,0.5305,0.4397,1.5930,7.7996,96.0000
2002-04-05,0.8805,1.4350,2.2970,8.2770,8.4460,48.8600,131.7300,1330.5000,3.8000,9.0290,8.6850,10.2500,11.1400,1.8356,1.6637,35.0000,43.5600,0.9063,128.8009,111.0144,137.5206,0.5306,0.4377,1.5900,7.7997,96.1000
2002-04-08,0.8750,1.4310,2.2910,8.2770,8.4960,48.9100,131.2700,1328.2000,3.8000,9.0210,8.7175,10.3675,11.1630,1.8363,1.6740,34.9800,43.5400,0.9113,128.9892,111.3461,137.4647,0.5270,0.4326,1.5941,7.7998,96.0000
2002-04-09,0.8793,1.4345,2.2900,8.2769,8.4525,48.9200,131.0300,1329.6000,3.8000,9.0420,8.6875,10.3275,11.2660,1.8366,1.6676,34.9800,43.5200,0.8813,128.8946,111.1218,137.5802,0.5274,0.4345,1.5964,7.7998,95.9000
2002-04-10,0.8794,1.4365,2.2745,8.2771,8.4590,48.9100,130.7500,1329.2000,3.8000,9.0500,8.7060,10.3550,11.2330,1.8353,1.6702,34.9800,43.4900,0.8810,128.7739,110.9808,137.5077,0.5303,0.4370,1.5930,7.7997,95.9000
2002-04-11,0.8829,1.4382,2.2730,8.2772,8.4175,48.9300,131.5500,1330.0000,3.8000,9.0740,8.6365,10.2840,11.2410,1.8375,1.6604,34.9900,43.5300,0.8660,128.7021,110.7994,137.6128,0.5342,0.4426,1.5879,7.7999,95.8000
2002-04-12,0.8792,1.4371,2.2970,8.2772,8.4610,48.9400,132.0900,1332.0000,3.8000,9.0780,8.6540,10.3155,11.2400,1.8375,1.6678,35.0000,43.5700,0.8510,128.9399,111.0779,137.7548,0.5337,0.4422,1.5879,7.7997,95.8500
2002-04-15,0.8802,1.4372,2.3240,8.2771,8.4500,48.9600,131.9500,1327.9000,3.8000,9.1820,8.6670,10.3635,11.1800,1.8367,1.6666,34.9900,43.5000,0.8610,129.0954,111.0580,138.1556,0.5313,0.4403,1.5892,7.8095,95.8500
2002-04-16,0.8830,1.4396,2.3150,8.2772,8.4205,48.9600,131.1900,1325.6000,3.8000,9.1625,8.6580,10.3820,11.2350,1.8340,1.6638,34.9800,43.4800,0.9010,128.7466,110.5931,138.0342,0.5320,0.4397,1.5798,7.7995,96.0500
2002-04-17,0.8885,1.4438,2.3190,8.2772,8.3700,48.9600,130.7000,1318.7000,3.8000,9.2050,8.6070,10.2900,11.1530,1.8287,1.6550,34.9600,43.3600,0.8810,128.4211,110.0795,138.0442,0.5370,0.4440,1.5745,7.8002,96.0500
2002-04-18,0.8898,1.4479,2.3340,8.2772,8.3570,48.9300,129.8400,1313.2000,3.8000,9.2420,8.5850,10.3290,11.0980,1.8236,1.6485,34.9400,43.2600,0.8410,128.2912,109.8426,138.0980,0.5387,0.4454,1.5747,7.7995,96.0500
2002-04-19,0.8893,1.4472,2.3235,8.2775,8.3625,48.9200,130.5000,1312.2000,3.8000,9.2235,8.5550,10.2900,11.1400,1.8222,1.6508,34.9000,43.3200,0.8420,128.3267,109.9250,138.0561,0.5390,0.4467,1.5723,7.7995,96.1500
2002-04-22,0.8877,1.4488,2.3420,8.2772,8.3700,48.9500,129.9000,1308.8000,3.8000,9.2540,8.5730,10.3685,10.9910,1.8140,1.6543,34.8500,43.2600,0.8570,128.3659,109.9154,138.1649,0.5390,0.4463,1.5730,7.7995,96.2000
2002-04-23,0.8897,1.4486,2.3490,8.2773,8.3505,49.0100,129.8900,1306.3000,3.8000,9.2700,8.5400,10.3210,10.9700,1.8183,1.6490,34.8100,43.3200,0.8562,128.3866,109.8594,138.3007,0.5392,0.4467,1.5753,7.7995,96.2000
2002-04-24,0.8915,1.4480,2.3580,8.2774,8.3375,49.0000,129.7600,1307.0000,3.8000,9.2860,8.5430,10.3130,10.9500,1.8155,1.6445,34.8100,43.3100,0.8410,128.2300,109.6011,138.3245,0.5424,0.4480,1.5685,7.7993,96.2000
2002-04-25,0.8978,1.4540,2.3750,8.2774,8.2785,49.0000,128.4000,1297.6000,3.8000,9.3600,8.4585,10.2785,10.9100,1.8120,1.6308,34.7800,43.2300,0.8410,127.8795,108.9260,138.5301,0.5442,0.4506,1.5636,7.7993,96.2000
2002-04-26,0.8980,1.4545,2.3700,8.2773,8.2790,48.9900,128.1800,1297.6000,3.8000,9.3190,8.4410,10.2730,10.7350,1.8040,1.6293,34.7700,43.2400,0.8360,127.7408,108.8716,138.2805,0.5427,0.4497,1.5632,7.7994,96.2000
2002-04-29,0.9028,1.4592,2.3670,8.2770,8.2375,49.0100,128.1300,1293.6000,3.8000,9.3515,8.3975,10.2220,10.5950,1.8090,1.6215,34.7300,43.2400,0.8410,127.6457,108.6963,138.3244,0.5380,0.4470,1.5663,7.7995,96.2000
2002-04-30,0.9002,1.4565,2.3600,8.2773,8.2580,48.9800,128.4500,1294.0000,3.8000,9.3750,8.4050,10.2800,10.6400,1.8130,1.6216,34.7200,43.2600,0.8460,127.8078,108.9293,138.3521,0.5372,0.4472,1.5681,7.7992,96.2000
2002-05-01,0.9062,1.4621,2.3610,8.2773,8.2020,48.9800,127.4500,1294.0000,3.8000,9.4370,8.3500,10.2190,10.5875,1.8072,1.6010,34.7200,43.2400,0.8560,127.4443,108.2091,138.6010,0.5387,0.4478,1.5579,7.7991,96.2000
2002-05-02,0.9032,1.4645,2.3820,8.2773,8.2295,48.9800,128.0200,1288.0000,3.8000,9.4350,8.3815,10.2620,10.5600,1.8115,1.6098,34.6500,43.1500,0.8563,127.6501,108.5323,138.5918,0.5365,0.4455,1.5621,7.7992,96.2000
2002-05-03,0.9133,1.4664,2.4150,8.2773,8.1390,49.0000,127.2100,1284.0000,3.8000,9.4920,8.2860,10.1580,10.4250,1.8050,1.5920,34.5900,43.1000,0.8760,127.3886,107.9743,138.8357,0.5381,0.4475,1.5650,7.7992,96.2500
2002-05-06,0.9166,1.4676,2.4360,8.2774,8.1090,48.9700,127.2700,1281.2000,3.8000,9.4075,8.2735,10.1160,10.4300,1.8011,1.5891,34.5700,42.9900,0.9010,127.2200,107.8972,138.5481,0.5393,0.4475,1.5685,7.7993,96.2500
2002-05-07,0.9148,1.4675,2.4115,8.2774,8.1280,48.9900,127.8000,1279.5000,3.8000,9.4760,8.3365,10.2590,10.2200,1.8081,1.5930,34.5700,42.9600,0.9240,127.4611,108.1298,138.7664,0.5411,0.4490,1.5705,7.7994,96.2500
2002-05-08,0.9040,1.4533,2.4275,8.2775,8.2235,48.9700,128.6400,1285.4000,3.8000,9.4130,8.3780,10.2950,10.2900,1.8085,1.6102,34.5900,42.9400,0.9310,127.9049,108.8606,138.6937,0.5390,0.4479,1.5708,7.7990,96.2500
2002-05-09,0.9088,1.4585,2.4560,8.2772,8.1690,48.9900,128.3600,1282.4000,3.8000,9.4445,8.3060,10.2280,10.3500,1.8095,1.6005,34.6100,42.9400,0.9510,127.7558,108.4918,138.9111,0.5424,0.4512,1.5687,7.7994,96.2500
2002-05-10,0.9116,1.4606,2.4820,8.2771,8.1595,49.0200,127.8900,1280.0000,3.8000,9.5120,8.3020,10.2410,10.2230,1.8047,1.5946,34.5700,42.9000,0.9560,127.5510,108.0368,139.1313,0.5445,0.4525,1.5575,7.7994,96.2500
2002-05-13,0.9107,1.4588,2.4910,8.2769,8.1680,49.0300,127.6900,1277.4000,3.8000,9.4885,8.2870,10.2690,10.1500,1.8029,1.5983,34.5500,42.8300,0.9800,127.5565,108.0774,139.0805,0.5460,0.4551,1.5585,7.7992,96.2500
2002-05-14,0.9022,1.4474,2.5160,8.2770,8.2410,49.0200,128.6600,1279.3000,3.8000,9.5250,8.3650,10.2520,10.1279,1.8080,1.6155,34.5800,42.9000,1.0023,128.0578,108.7014,139.3131,0.5462,0.4554,1.5590,7.7993,96.2500
2002-05-15,0.9074,1.4558,2.5030,8.2769,8.1945,49.0400,127.9200,1277.5000,3.8000,9.4550,8.3230,10.1600,10.2600,1.8055,1.6054,34.5700,42.9000,1.0010,127.5986,108.2044,138.9824,0.5480,0.4575,1.5563,7.7992,96.3500
2002-05-16,0.9105,1.4567,2.4930,8.2768,8.1760,49.0500,128.1900,1269.8000,3.8000,9.4900,8.2940,10.1500,10.1750,1.8060,1.5993,34.5400,42.8900,1.0010,127.5028,108.0747,138.9546,0.5492,0.4612,1.5550,7.7990,96.4000
2002-05-17,0.9206,1.4602,2.4770,8.2769,8.0780,49.0400,126.0300,1261.6000,3.8000,9.4785,8.2020,10.0170,10.0600,1.7967,1.5810,34.4600,42.5620,1.0020,126.6855,106.9400,138.7641,0.5522,0.4635,1.5420,7.7990,96.4000
2002-05-20,0.9213,1.4588,2.4720,8.2769,8.0750,49.0600,125.6400,1253.6000,3.8000,9.4935,8.1860,9.9955,10.0500,1.7922,1.5785,34.4100,42.6200,1.0040,126.6035,106.8354,138.7306,0.5524,0.4655,1.5415,7.7990,96.4000
2002-05-21,0.9191,1.4568,2.4745,8.2769,8.0930,49.0100,123.8300,1249.6000,3.8000,9.5100,8.1940,9.9830,10.1100,1.7890,1.5798,34.3700,42.5900,0.9990,126.4059,106.5519,138.7003,0.5553,0.4670,1.5387,7.7994,96.4000
2002-05-22,0.9265,1.4589,2.5070,8.2770,8.0280,49.0100,124.1600,1242.2000,3.8000,9.5350,8.0715,9.8690,10.1250,1.7925,1.5686,34.3400,42.8200,0.9970,126.2308,106.1958,138.8419,0.5584,0.4715,1.5361,7.7997,96.4000
2002-05-23,0.9233,1.4545,2.5380,8.2770,8.0570,49.0700,124.8400,1241.1000,3.8000,9.5270,8.0730,9.8860,10.1450,1.8003,1.5755,34.3300,42.8900,0.9990,126.4076,106.4351,138.8913,0.5585,0.4761,1.5338,7.8001,96.4000
2002-05-24,0.9220,1.4577,2.5340,8.2771,8.0680,49.0200,124.7100,1238.2000,3.8000,9.5620,8.0725,9.9080,10.0360,1.7990,1.5827,34.3600,42.8800,1.0030,126.5029,106.4952,139.0283,0.5558,0.4707,1.5350,7.7999,96.4500
2002-05-27,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2002-05-28,0.9285,1.4618,2.5250,8.2766,8.0090,49.0200,124.3800,1232.5000,3.8000,9.5605,7.9520,9.8640,9.9150,1.7935,1.5743,34.2800,42.5900,1.0710,126.1516,106.0167,138.9356,0.5615,0.4762,1.5305,7.8000,96.4000
2002-05-29,0.9313,1.4600,2.5200,8.2766,7.9800,49.0100,124.3500,1229.3000,3.8000,9.6100,7.9450,9.8150,9.8200,1.7930,1.5757,34.2100,42.4800,1.0910,126.1913,105.9863,139.0819,0.5625,0.4760,1.5345,7.7999,96.4000
2002-05-30,0.9373,1.4655,2.5120,8.2766,7.9290,49.0300,123.0800,1222.5000,3.8000,9.7130,7.9290,9.7210,9.7130,1.7859,1.5621,34.0600,42.4300,1.1610,125.9352,105.4381,139.3377,0.5645,0.4774,1.5340,7.7999,96.3000
2002-05-31,0.9339,1.4625,2.5220,8.2765,7.9590,49.0600,124.1300,1219.3000,3.8000,9.6525,8.0025,9.7445,9.7800,1.7880,1.5693,34.0500,42.3600,1.1250,125.9470,105.6463,139.0301,0.5660,0.4790,1.5275,7.8000,96.3000
2002-06-03,0.9390,1.4622,2.5500,8.2767,7.9140,49.0700,123.6900,1230.0000,3.8000,9.6410,7.9200,9.6900,9.8400,1.7855,1.5638,34.0400,42.4100,1.0910,125.7792,105.3490,139.0979,0.5714,0.4860,1.5282,7.8000,96.3500
2002-06-04,0.9424,1.4605,2.5720,8.2768,7.8890,49.0700,123.9500,1215.1000,3.8000,9.7250,7.8970,9.7000,9.7000,1.7860,1.5592,33.9900,42.3500,1.0911,125.8149,105.2626,139.3261,0.5744,0.4901,1.5284,7.8000,96.3500
2002-06-05,0.9391,1.4574,2.6060,8.2769,7.9220,49.0500,124.4000,1219.0000,3.8000,9.7390,7.8760,9.7320,9.9550,1.7957,1.5672,34.0000,42.5300,1.0860,126.2169,105.6510,139.6866,0.5722,0.4865,1.5350,7.7998,96.4000
2002-06-06,0.9457,1.4593,2.6560,8.2770,7.8665,49.0300,124.3400,1230.0000,3.8000,9.7695,7.8530,9.6940,9.8010,1.7972,1.5590,34.0700,42.5200,1.1460,126.1737,105.2942,140.1608,0.5748,0.4897,1.5325,7.8001,96.4200
2002-06-07,0.9449,1.4604,2.6480,8.2770,7.8735,49.0500,124.4900,1233.0000,3.8000,9.7350,7.8840,9.7560,9.8840,1.7910,1.5550,34.0600,42.4200,1.1510,126.1365,105.3564,139.9673,0.5711,0.4882,1.5321,7.7998,96.4200
2002-06-10,0.9446,1.4610,2.6390,8.2770,7.8775,49.0200,124.6000,1225.5000,3.8000,9.6960,7.8750,9.7325,9.9800,1.7915,1.5585,34.0600,42.4200,1.1513,126.1002,105.5219,139.6086,0.5693,0.4874,1.5385,7.8000,96.5000
2002-06-11,0.9445,1.4686,2.6700,8.2768,7.8730,49.0000,125.5600,1220.5000,3.8000,9.6750,7.8660,9.6860,10.0810,1.7925,1.5620,34.0200,42.3600,1.1560,126.1466,105.6332,139.5423,0.5683,0.4868,1.5383,7.7999,96.5000
2002-06-12,0.9473,1.4705,2.7520,8.2769,7.8500,49.0000,125.6400,1228.6000,3.8000,9.7160,7.8410,9.6850,10.1200,1.7875,1.5595,34.0200,42.3200,1.1510,126.1863,105.4735,139.8998,0.5715,0.4927,1.5365,7.7993,96.5000
2002-06-13,0.9440,1.4709,2.6350,8.2769,7.8800,49.0400,125.1200,1228.6000,3.8000,9.6380,7.8700,9.7000,10.2800,1.7845,1.5638,34.0200,42.2200,1.1860,126.0728,105.5962,139.4205,0.5688,0.4906,1.5398,7.8000,96.5000
2002-06-14,0.9448,1.4735,2.7190,8.2700,7.8730,49.0300,124.2500,1231.1000,3.8000,9.6640,7.8830,9.6840,10.4800,1.7885,1.5626,34.0100,42.2000,1.1940,126.2137,105.6368,139.7017,0.5603,0.4843,1.5499,7.8000,96.5000
2002-06-17,0.9442,1.4782,2.6810,8.2773,7.8700,49.0200,124.3700,1225.1000,3.8000,9.6050,7.8510,9.5920,10.6150,1.7895,1.5632,34.0000,42.1900,1.2060,126.0564,105.5868,139.3953,0.5583,0.4834,1.5474,7.8000,96.4500
2002-06-18,0.9483,1.4868,2.6990,8.2775,7.8360,48.9900,124.5600,1229.0000,3.8000,9.6340,7.8025,9.5640,10.3000,1.7935,1.5568,34.0200,42.2200,1.2190,125.9551,105.3117,139.5923,0.5618,0.4862,1.5443,7.8005,96.3900
2002-06-19,0.9544,1.4873,2.6920,8.2774,7.7880,48.9400,124.0400,1225.0000,3.8000,9.6900,7.7250,9.5300,10.2660,1.7866,1.5422,34.0000,42.1400,1.2410,125.7364,104.8868,139.7444,0.5655,0.4873,1.5415,7.8000,96.3900
2002-06-20,0.9646,1.4982,2.7590,8.2772,7.7050,48.9400,123.3300,1220.0000,3.8000,9.7850,7.6370,9.3860,10.3960,1.7791,1.5235,33.9200,42.0800,1.3010,125.3469,104.0374,140.1738,0.5709,0.4908,1.5319,7.8000,96.4000
2002-06-21,0.9705,1.4987,2.8090,8.2771,7.6580,48.9500,121.2300,1214.4000,3.8000,9.9560,7.6075,9.3277,10.2500,1.7715,1.5124,33.7600,42.0600,1.2710,125.0439,103.2401,140.7427,0.5743,0.4962,1.5232,7.8000,96.3500
2002-06-24,0.9786,1.5056,2.8290,8.2770,7.5930,48.9100,121.2800,1208.5000,3.8000,9.9300,7.5560,9.2625,10.3350,1.7674,1.5005,33.6700,41.8400,1.2860,124.6561,102.7495,140.5918,0.5737,0.4950,1.5166,7.8000,96.3500
2002-06-25,0.9692,1.4999,2.8135,8.2771,7.6690,48.9300,121.9000,1208.7000,3.8000,9.8150,7.5910,9.3400,10.3480,1.7723,1.5140,33.6400,41.9300,1.3060,124.9503,103.3962,140.2479,0.5683,0.4900,1.5218,7.7999,96.3800
2002-06-26,0.9825,1.5217,2.8570,8.2772,7.5600,48.8700,119.8300,1198.9000,3.8000,9.9780,7.5170,9.2710,10.3000,1.7685,1.4940,33.5200,41.7600,1.3110,124.4574,102.3925,140.6926,0.5614,0.4842,1.5211,7.8000,96.3500
2002-06-27,0.9885,1.5285,2.8710,8.2771,7.5170,48.8600,119.3800,1197.9000,3.8000,9.9700,7.4890,9.2125,10.3600,1.7680,1.4885,33.5000,41.6500,1.3410,124.0541,101.8225,140.6395,0.5640,0.4897,1.5108,7.8000,96.3500
2002-06-28,0.9856,1.5245,2.8300,8.2771,7.5350,48.9100,119.8500,1205.0000,3.8000,9.9800,7.5240,9.2070,10.3900,1.7660,1.4920,33.4600,41.5800,1.3560,124.2980,102.2039,140.6095,0.5628,0.4860,1.5190,7.8000,96.3000
2002-07-01,0.9893,1.5307,2.8575,8.2770,7.5080,48.8600,120.0400,1201.3000,3.8000,9.9250,7.4940,9.1990,10.0700,1.7694,1.4845,33.4700,41.6300,1.4010,124.1572,102.0587,140.4999,0.5615,0.4860,1.5190,7.8005,96.3000
2002-07-02,0.9840,1.5300,2.9080,8.2769,7.5495,48.8700,120.1300,1200.8000,3.8000,9.9680,7.4810,9.2140,10.1138,1.7717,1.4900,33.4900,41.5400,1.3170,124.4830,102.4189,140.7125,0.5623,0.4878,1.5263,7.8000,96.3500
2002-07-03,0.9816,1.5268,2.8680,8.2768,7.5680,48.8300,119.7700,1202.8000,3.8000,9.9697,7.4640,9.2860,10.1850,1.7685,1.4907,33.5000,41.6400,1.3010,124.5500,102.5412,140.6752,0.5603,0.4895,1.5290,7.8000,96.3800
2002-07-04,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2002-07-05,0.9730,1.5206,2.8800,8.2766,7.6350,48.8600,120.1900,1199.9000,3.8000,9.8930,7.4950,9.3750,10.0900,1.7700,1.5062,33.4800,41.6600,1.2860,124.7050,102.9339,140.4054,0.5568,0.4858,1.5247,7.8000,96.3300
2002-07-08,0.9869,1.5348,2.8590,8.2767,7.5225,48.8400,118.6600,1195.0000,3.8000,9.9330,7.4000,9.2950,10.1500,1.7627,1.4893,33.4100,41.4900,1.3523,124.0396,101.9319,140.4176,0.5644,0.4905,1.5208,7.8000,96.3300
2002-07-09,0.9938,1.5465,2.8455,8.2766,7.4750,48.8200,117.8500,1177.2000,3.8000,9.8665,7.3600,9.2875,9.9962,1.7545,1.4820,33.2800,41.2700,1.3563,123.4222,101.3215,139.8930,0.5688,0.4927,1.5145,7.8000,96.3200
2002-07-10,0.9890,1.5483,2.8540,8.2767,7.5170,48.8200,117.9400,1174.4000,3.8000,9.8330,7.3760,9.3950,10.0200,1.7515,1.4888,33.1800,41.1520,1.2613,123.5241,101.6489,139.5969,0.5672,0.4903,1.5203,7.8000,96.3300
2002-07-11,0.9927,1.5545,2.8320,8.2768,7.4840,48.8100,116.6200,1174.5000,3.8000,9.8125,7.3560,9.3530,10.1100,1.7480,1.4793,33.1800,41.1800,1.2910,123.2943,101.2995,139.6074,0.5593,0.4855,1.5223,7.8000,96.3000
2002-07-12,0.9904,1.5500,2.8215,8.2767,7.5100,48.8000,116.7300,1177.0000,3.8000,9.7260,7.4170,9.3220,9.9700,1.7441,1.4832,33.1800,41.0700,1.2860,123.3499,101.5755,139.2821,0.5595,0.4842,1.5299,7.8000,96.3000
2002-07-15,1.0072,1.5656,2.8600,8.2768,7.3770,48.8500,116.0600,1171.6000,3.8000,9.7570,7.3440,9.1990,10.0400,1.7390,1.4582,33.1100,40.7400,1.3270,122.8765,100.8452,139.3224,0.5599,0.4850,1.5365,7.8000,96.2700
2002-07-16,1.0087,1.5693,2.8690,8.2769,7.3690,48.8300,115.7100,1166.8000,3.8000,9.7270,7.3260,9.2440,10.1275,1.7382,1.4548,33.0000,40.4200,1.3210,122.6881,100.6862,139.1162,0.5583,0.4860,1.5347,7.8000,96.2700
2002-07-17,1.0078,1.5682,2.8980,8.2769,7.3700,48.8100,116.2400,1166.8000,3.8000,9.6550,7.3310,9.2330,10.1475,1.7397,1.4540,32.8500,40.5500,1.3110,122.7458,100.9421,138.8290,0.5516,0.4824,1.5399,7.8000,96.2000
2002-07-18,1.0067,1.5685,2.8620,8.2768,7.3870,48.8200,117.0200,1169.8000,3.8000,9.6490,7.3560,9.2450,9.9600,1.7425,1.4540,32.8900,40.5900,1.3160,122.8912,101.1945,138.7694,0.5520,0.4822,1.5440,7.8000,96.2000
2002-07-19,1.0156,1.5785,2.8710,8.2769,7.3190,48.7500,115.7300,1165.6000,3.8000,9.7160,7.3295,9.2300,9.9500,1.7310,1.4387,32.8700,40.4600,1.2663,122.4297,100.4588,138.8493,0.5555,0.4870,1.5386,7.8000,96.2000
2002-07-22,1.0098,1.5800,2.8790,8.2770,7.3570,48.7300,116.2200,1160.6000,3.8000,9.6385,7.4495,9.4055,9.9950,1.7335,1.4408,32.8800,40.4500,1.3062,122.7762,101.1290,138.5907,0.5517,0.4838,1.5562,7.8000,96.2300
2002-07-23,0.9933,1.5657,2.9050,8.2771,7.4880,48.7200,117.3500,1168.2100,3.8000,9.6130,7.6180,9.5530,10.0860,1.7434,1.4645,33.1400,40.9800,1.3180,123.8402,102.5016,138.9616,0.5454,0.4772,1.5779,7.8000,96.2300
2002-07-24,0.9945,1.5745,2.9350,8.2769,7.4755,48.7000,116.3300,1170.1000,3.8000,9.7050,7.6615,9.5685,10.3500,1.7440,1.4561,33.2500,41.2200,1.3190,123.8499,102.2079,139.4759,0.5405,0.4670,1.5765,7.8000,96.2400
